GEOID,AFFGEOID,ALAND,AWATER,BLKGRPCE,COUNTYFP,GEOID,LSAD,NAME,STATEFP,TRACTCE,geometry
370210031022,1500000US370210031022,9791793,7754,2,021,370210031022,BG,2,37,003102,"POLYGON ((-82.311509 35.635178, -82.312073 35.635351, -82.311903 35.637916, -82.31213199999999 35.638064, -82.31013 35.640731, -82.307312 35.641987, -82.30601799999999 35.643146, -82.302442 35.644538, -82.29903 35.64747699999999, -82.298114 35.648696, -82.29698999999999 35.651245, -82.29762699999999 35.654162, -82.298779 35.655945, -82.29656399999999 35.659172, -82.29448099999999 35.659811, -82.293437 35.660806, -82.288803 35.662866, -82.28674199999999 35.665284, -82.28460699999999 35.666861, -82.28280099999999 35.669719, -82.28246399999999 35.671197, -82.28492799999999 35.674995, -82.28743399999999 35.677054, -82.285387 35.677412, -82.28223 35.673832, -82.282062 35.672036, -82.28011099999999 35.667387, -82.28537899999999 35.660869, -82.285279 35.659678, -82.28650399999999 35.657806, -82.28583399999999 35.656844, -82.28656699999999 35.653507, -82.28559199999999 35.64802, -82.282855 35.64647, -82.283109 35.643053, -82.281555 35.639032, -82.279972 35.637999, -82.27579899999999 35.63735, -82.27510199999999 35.636526, -82.27187699999999 35.633583, -82.270393 35.631366, -82.27425199999999 35.629075, -82.271461 35.624742, -82.27244999999999 35.621928, -82.27333299999999 35.624101, -82.274959 35.622579, -82.27599699999999 35.623541, -82.27600799999999 35.621886, -82.27803999999999 35.62088, -82.27931599999999 35.622389, -82.27921099999999 35.624078, -82.280289 35.624876, -82.280312 35.623197, -82.282715 35.61977, -82.284453 35.619583, -82.287083 35.620283, -82.28706199999999 35.619122, -82.29971999999999 35.618978, -82.300394 35.619555, -82.29763 35.621327, -82.296083 35.623222, -82.29639 35.624079, -82.294967 35.625395, -82.29952999999999 35.625644, -82.29940000000001 35.627208, -82.29821099999999 35.627914, -82.29696 35.632779, -82.295969 35.634538, -82.29875799999999 35.633971, -82.30194999999999 35.630304, -82.301924 35.630802, -82.30194999999999 35.630981, -82.302094 35.631174, -82.30230399999999 35.631301, -82.30274 35.63146, -82.303083 35.631526, -82.30483799999999 35.631393, -82.30539899999999 35.631397, -82.30610999999999 35.628558, -82.308712 35.625639, -82.31099399999999 35.625849, -82.31081499999999 35.628755, -82.310226 35.631107, -82.308807 35.631325, -82.309697 35.632183, -82.31228 35.632262, -82.311509 35.635178))"
370210004002,1500000US370210004002,373368,0,2,021,370210004002,BG,2,37,000400,"POLYGON ((-82.56135599999999 35.616994, -82.56076999999999 35.618037, -82.56016199999999 35.620444, -82.55438099999999 35.620353, -82.55420699999999 35.617336, -82.554631 35.616192, -82.55487699999999 35.615299, -82.558629 35.614208, -82.561539 35.614217, -82.56135599999999 35.616994))"
370210023023,1500000US370210023023,33663723,19839,3,021,370210023023,BG,3,37,002302,"POLYGON ((-82.670424 35.461726, -82.66986399999999 35.464142, -82.668392 35.466094, -82.667688 35.468238, -82.66783199999999 35.470062, -82.667176 35.472062, -82.665992 35.47331, -82.66628 35.476174, -82.66695199999999 35.47867, -82.663912 35.48219, -82.66215199999999 35.483278, -82.66135199999999 35.48547, -82.66071199999999 35.489118, -82.660152 35.490014, -82.660808 35.491054, -82.665081 35.493822, -82.66634499999999 35.496366, -82.670857 35.500174, -82.67184899999999 35.501774, -82.67133699999999 35.505422, -82.672056 35.506415, -82.669781 35.508666, -82.672017 35.509163, -82.670057 35.512283, -82.670844 35.514976, -82.668966 35.516169, -82.668317 35.517692, -82.668471 35.520817, -82.66723499999999 35.52073, -82.654157 35.524942, -82.647003 35.530349, -82.63499399999999 35.538464, -82.632373 35.540254, -82.63207299999999 35.540379, -82.62912899999999 35.53885, -82.62707499999999 35.53723799999999, -82.626187 35.536392, -82.62122099999999 35.531864, -82.615928 35.528957, -82.608919 35.526946, -82.607811 35.526642, -82.606692 35.526402, -82.606763 35.525348, -82.606804 35.52372, -82.60660799999999 35.52367, -82.606596 35.522638, -82.60674499999999 35.522571, -82.606307 35.520664, -82.605171 35.518009, -82.602812 35.514813, -82.600644 35.512014, -82.59875599999999 35.508594, -82.597601 35.507485, -82.59707 35.50699, -82.595664 35.504875, -82.59809 35.50243, -82.59969599999999 35.502427, -82.59903 35.501499, -82.602929 35.500907, -82.602436 35.498989, -82.60387399999999 35.498347, -82.60473399999999 35.495345, -82.606754 35.493811, -82.608722 35.493753, -82.61087999999999 35.494605, -82.610755 35.493418, -82.612647 35.491458, -82.614462 35.491417, -82.61478099999999 35.49245, -82.61376899999999 35.49532, -82.614132 35.495857, -82.616506 35.494086, -82.61809099999999 35.493465, -82.62453499999999 35.488239, -82.62639 35.488329, -82.629447 35.487055, -82.629031 35.484415, -82.632407 35.482638, -82.635255 35.481647, -82.634663 35.480559, -82.637863 35.476431, -82.64435999999999 35.472015, -82.647476 35.469188, -82.65113599999999 35.467719, -82.65360799999999 35.465647, -82.65481299999999 35.46532699999999, -82.657386 35.46648, -82.661074 35.464339, -82.66250599999999 35.462914, -82.66054799999999 35.462554, -82.65896699999999 35.457924, -82.657878 35.458414, -82.65773799999999 35.456198, -82.659368 35.454687, -82.65959199999999 35.452848, -82.66030099999999 35.452787, -82.66172 35.453535, -82.66498399999999 35.456975, -82.66676 35.457311, -82.672392 35.459534, -82.670424 35.461726))"
370210022044,1500000US370210022044,1427060,0,4,021,370210022044,BG,4,37,002204,"POLYGON ((-82.537508 35.492208, -82.536428 35.493722, -82.532549 35.495549, -82.529833 35.496795, -82.528829 35.498569, -82.52846599999999 35.502294, -82.524906 35.502077, -82.521254 35.498445, -82.519488 35.498245, -82.520826 35.495751, -82.52176399999999 35.489282, -82.526956 35.489554, -82.52883899999999 35.49012099999999, -82.537701 35.489034, -82.537508 35.492208))"
370210022051,1500000US370210022051,7122541,10081,1,021,370210022051,BG,1,37,002205,"POLYGON ((-82.514673 35.463938, -82.512698 35.464745, -82.511408 35.465224, -82.509379 35.467588, -82.509148 35.467778, -82.507519 35.471166, -82.504402 35.471317, -82.49987 35.471127, -82.49938499999999 35.471283, -82.496487 35.473408, -82.49977299999999 35.475539, -82.49824 35.476583, -82.49745799999999 35.47645, -82.49646899999999 35.476017, -82.49113199999999 35.475776, -82.492041 35.472189, -82.48513799999999 35.469402, -82.48386699999999 35.468337, -82.483446 35.469602, -82.482935 35.469481, -82.482221 35.468052, -82.48209899999999 35.464671, -82.47988599999999 35.460175, -82.479665 35.456878, -82.477952 35.454063, -82.47777499999999 35.449443, -82.47662699999999 35.445381, -82.480537 35.445257, -82.49503199999999 35.445012, -82.497822 35.44786, -82.49956999999999 35.450454, -82.504003 35.45394, -82.50502499999999 35.456245, -82.511453 35.460409, -82.511664 35.46059, -82.51381099999999 35.462637, -82.514673 35.463938))"
370210023021,1500000US370210023021,7491505,80601,1,021,370210023021,BG,1,37,002302,"POLYGON ((-82.658649 35.545208, -82.65145299999999 35.548083, -82.647672 35.549634, -82.644514 35.551375, -82.64281 35.552914, -82.64042499999999 35.556428, -82.63598399999999 35.55891, -82.631118 35.558336, -82.618842 35.555882, -82.61351499999999 35.554623, -82.611588 35.554463, -82.61138099999999 35.553878, -82.60533099999999 35.546271, -82.60484 35.545286, -82.60745199999999 35.544231, -82.60852799999999 35.542125, -82.610631 35.541814, -82.61577899999999 35.536913, -82.617233 35.534452, -82.62122099999999 35.531864, -82.626187 35.536392, -82.62707499999999 35.53723799999999, -82.62912899999999 35.53885, -82.63207299999999 35.540379, -82.63650799999999 35.542565, -82.638391 35.54175, -82.638772 35.541659, -82.64394999999999 35.541409, -82.644305 35.541325, -82.646199 35.540734, -82.64981299999999 35.539599, -82.65076999999999 35.539334, -82.651511 35.539234, -82.652508 35.539249, -82.655343 35.539774, -82.65609499999999 35.540724, -82.658649 35.545208))"
370210025032,1500000US370210025032,4804080,0,2,021,370210025032,BG,2,37,002503,"POLYGON ((-82.72239399999999 35.553259, -82.72077 35.553562, -82.71479599999999 35.556274, -82.712789 35.556763, -82.70926299999999 35.556624, -82.696629 35.553875, -82.69393199999999 35.55358, -82.690422 35.553771, -82.689804 35.551737, -82.68807699999999 35.551137, -82.686875 35.54828, -82.68522399999999 35.547552, -82.683542 35.544299, -82.683922 35.542623, -82.68572999999999 35.541433, -82.686781 35.539574, -82.69212 35.536528, -82.69443699999999 35.535823, -82.69632799999999 35.538224, -82.70224 35.539663, -82.705198 35.539916, -82.70961899999999 35.541738, -82.71347399999999 35.542564, -82.716337 35.54399799999999, -82.714772 35.545293, -82.71407599999999 35.548356, -82.71755899999999 35.5491, -82.721103 35.551479, -82.72239399999999 35.553259))"
370210025041,1500000US370210025041,10036421,0,1,021,370210025041,BG,1,37,002504,"POLYGON ((-82.715063 35.56654, -82.714383 35.569119, -82.712042 35.568952, -82.709789 35.571342, -82.710516 35.57302, -82.709136 35.574452, -82.71064299999999 35.580952, -82.70726599999999 35.582784, -82.706971 35.587686, -82.705709 35.590656, -82.70181199999999 35.590529, -82.70061099999999 35.591499, -82.70084899999999 35.593612, -82.697807 35.592561, -82.69691 35.590197, -82.69569299999999 35.59326, -82.69465199999999 35.590956, -82.6927 35.590316, -82.68498799999999 35.5915, -82.68308399999999 35.590364, -82.680556 35.590476, -82.683627 35.588183, -82.68475699999999 35.585704, -82.686694 35.58333, -82.68657899999999 35.580792, -82.685463 35.579171, -82.684776 35.575819, -82.684803 35.573742, -82.68413699999999 35.570472, -82.684664 35.569894, -82.682362 35.567367, -82.68240899999999 35.56487, -82.681111 35.564958, -82.681648 35.562603, -82.67979299999999 35.557852, -82.68165399999999 35.555965, -82.68087899999999 35.554523, -82.68546099999999 35.554665, -82.690422 35.553771, -82.69393199999999 35.55358, -82.696629 35.553875, -82.70926299999999 35.556624, -82.709259 35.557045, -82.71293299999999 35.55793999999999, -82.714643 35.557852, -82.71502099999999 35.563436, -82.71608499999999 35.56580599999999, -82.715063 35.56654))"
370210025051,1500000US370210025051,9888907,0,1,021,370210025051,BG,1,37,002505,"POLYGON ((-82.686694 35.58333, -82.68475699999999 35.585704, -82.683627 35.588183, -82.680556 35.590476, -82.679951 35.590412, -82.67782 35.58926, -82.6739 35.589708, -82.66670000000001 35.596188, -82.66417199999999 35.597757, -82.660748 35.599421, -82.658289 35.598992, -82.65718 35.596212, -82.65884199999999 35.593329, -82.660155 35.590267, -82.660349 35.588878, -82.659384 35.58718, -82.657855 35.580558, -82.65642199999999 35.578969, -82.655812 35.575877, -82.65154199999999 35.573191, -82.64919599999999 35.569715, -82.64244099999999 35.563416, -82.641447 35.560352, -82.641329 35.559637, -82.64407899999999 35.559656, -82.64820999999999 35.558766, -82.65304399999999 35.556798, -82.652964 35.557139, -82.65107999999999 35.559745, -82.65274099999999 35.560032, -82.655034 35.559646, -82.659049 35.559778, -82.660816 35.560637, -82.663726 35.56096, -82.66504999999999 35.560164, -82.66690299999999 35.56033, -82.668611 35.562203, -82.67031999999999 35.564879, -82.67521499999999 35.564083, -82.67853599999999 35.565113, -82.67917899999999 35.565085, -82.681111 35.564958, -82.68240899999999 35.56487, -82.682362 35.567367, -82.684664 35.569894, -82.68413699999999 35.570472, -82.684803 35.573742, -82.684776 35.575819, -82.685463 35.579171, -82.68657899999999 35.580792, -82.686694 35.58333))"
370210025061,1500000US370210025061,3516482,0,1,021,370210025061,BG,1,37,002506,"POLYGON ((-82.662989 35.557817, -82.657156 35.556397, -82.65420499999999 35.556529, -82.65304399999999 35.556798, -82.64820999999999 35.558766, -82.64407899999999 35.559656, -82.641329 35.559637, -82.641447 35.560352, -82.64244099999999 35.563416, -82.64919599999999 35.569715, -82.65154199999999 35.573191, -82.655812 35.575877, -82.654478 35.57563, -82.652683 35.577584, -82.649749 35.578942, -82.64702 35.577717, -82.646828 35.575696, -82.64331399999999 35.573876, -82.64197299999999 35.5734, -82.6417 35.570341, -82.63471699999999 35.567572, -82.632622 35.567082, -82.62988299999999 35.567026, -82.62738399999999 35.564986, -82.626773 35.565519, -82.626465 35.565788, -82.62679 35.564441, -82.62710799999999 35.563973, -82.63041299999999 35.561757, -82.63598399999999 35.55891, -82.64042499999999 35.556428, -82.64281 35.552914, -82.644514 35.551375, -82.647672 35.549634, -82.65145299999999 35.548083, -82.653785 35.550698, -82.656689 35.551336, -82.657966 35.55242399999999, -82.65971999999999 35.555529, -82.660366 35.55576, -82.660991 35.556249, -82.661637 35.556255, -82.66217499999999 35.556409, -82.66238299999999 35.55653, -82.663364 35.556833, -82.662989 35.557817))"
370210025062,1500000US370210025062,7124100,18816,2,021,370210025062,BG,2,37,002506,"POLYGON ((-82.660748 35.599421, -82.656902 35.600468, -82.65404199999999 35.602013, -82.651365 35.601445, -82.648658 35.603346, -82.647294 35.604033, -82.640625 35.60515, -82.632559 35.601862, -82.629367 35.599965, -82.62371 35.597717, -82.624995 35.597697, -82.625266 35.592543, -82.62648299999999 35.591246, -82.624256 35.590794, -82.623093 35.588376, -82.62347199999999 35.587733, -82.625444 35.587057, -82.62756899999999 35.58663, -82.63118999999999 35.586391, -82.634382 35.587111, -82.63750899999999 35.585737, -82.63912599999999 35.584073, -82.636681 35.582831, -82.63786399999999 35.582459, -82.639619 35.582707, -82.639944 35.582191, -82.64169799999999 35.581359, -82.64130999999999 35.577985, -82.64331399999999 35.573876, -82.646828 35.575696, -82.64702 35.577717, -82.649749 35.578942, -82.652683 35.577584, -82.654478 35.57563, -82.655812 35.575877, -82.65642199999999 35.578969, -82.657855 35.580558, -82.659384 35.58718, -82.660349 35.588878, -82.660155 35.590267, -82.65884199999999 35.593329, -82.65718 35.596212, -82.658289 35.598992, -82.660748 35.599421))"
370210026042,1500000US370210026042,14974096,0,2,021,370210026042,BG,2,37,002604,"POLYGON ((-82.754091 35.703562, -82.75146699999999 35.707109, -82.75004299999999 35.706584, -82.751549 35.70911, -82.751631 35.710661, -82.74986299999999 35.712124, -82.745942 35.712644, -82.74560199999999 35.714075, -82.744333 35.714628, -82.73700099999999 35.71209899999999, -82.736109 35.71388, -82.73347699999999 35.713985, -82.733508 35.715021, -82.736752 35.71563, -82.73658399999999 35.716465, -82.732522 35.718587, -82.73129399999999 35.722133, -82.72975599999999 35.721919, -82.730009 35.720528, -82.726443 35.717222, -82.723843 35.717655, -82.720558 35.715541, -82.719247 35.716611, -82.71390099999999 35.717561, -82.71300099999999 35.719413, -82.709801 35.722836, -82.708123 35.721017, -82.707212 35.717715, -82.70427099999999 35.715173, -82.707093 35.714609, -82.707803 35.713302, -82.712175 35.710659, -82.714079 35.708324, -82.71631599999999 35.708399, -82.71784799999999 35.70755, -82.71902 35.705466, -82.72018 35.701284, -82.719166 35.698872, -82.718926 35.6967, -82.716116 35.696591, -82.713707 35.693649, -82.712791 35.693146, -82.70792999999999 35.692848, -82.70742899999999 35.692433, -82.707386 35.691604, -82.70989899999999 35.687628, -82.710493 35.685475, -82.709744 35.684228, -82.712344 35.680617, -82.71351799999999 35.677483, -82.714445 35.676493, -82.71369299999999 35.673479, -82.71395199999999 35.670685, -82.715586 35.668187, -82.71627099999999 35.665562, -82.717051 35.663857, -82.717366 35.663568, -82.726793 35.658462, -82.732231 35.660297, -82.734352 35.664297, -82.737444 35.667606, -82.73768 35.671088, -82.736913 35.677444, -82.734556 35.682378, -82.736926 35.68479, -82.73763 35.686691, -82.73832299999999 35.691545, -82.73745099999999 35.697094, -82.737574 35.698786, -82.73917399999999 35.699218, -82.740223 35.701496, -82.74328899999999 35.701473, -82.745105 35.705177, -82.747748 35.70454, -82.748924 35.70311, -82.74996299999999 35.705768, -82.751074 35.706424, -82.751836 35.706119, -82.752258 35.704924, -82.753917 35.703399, -82.754091 35.703562))"
370210026061,1500000US370210026061,7868958,0,1,021,370210026061,BG,1,37,002606,"POLYGON ((-82.67483799999999 35.645191, -82.673175 35.647104, -82.67164099999999 35.647076, -82.672011 35.649411, -82.672859 35.649884, -82.672078 35.650917, -82.671936 35.652659, -82.67038099999999 35.653049, -82.667931 35.651505, -82.667001 35.651603, -82.66381 35.65063, -82.662363 35.649328, -82.66107699999999 35.650091, -82.662019 35.652548, -82.659716 35.654042, -82.65718799999999 35.65417, -82.65587099999999 35.654701, -82.65294299999999 35.654645, -82.65058599999999 35.655447, -82.651218 35.657255, -82.64958899999999 35.657485, -82.647098 35.65666, -82.646579 35.658347, -82.644094 35.658956, -82.64235599999999 35.660851, -82.640773 35.661873, -82.638536 35.664845, -82.635829 35.66508, -82.634371 35.666058, -82.63520799999999 35.66349, -82.634929 35.661651, -82.63566299999999 35.659984, -82.634592 35.657938, -82.63369899999999 35.654325, -82.634868 35.652165, -82.63650199999999 35.650868, -82.63661399999999 35.648843, -82.63820799999999 35.645131, -82.636836 35.642475, -82.63684099999999 35.641309, -82.632768 35.6358, -82.63445399999999 35.63464, -82.635622 35.63465, -82.641575 35.637658, -82.642889 35.637713, -82.64493399999999 35.639313, -82.646585 35.639988, -82.648472 35.639992, -82.64925099999999 35.638756, -82.651358 35.638396, -82.65169399999999 35.636633, -82.654566 35.636334, -82.65761999999999 35.630684, -82.65971499999999 35.630671, -82.661963 35.632514, -82.66301799999999 35.632257, -82.665178 35.630548, -82.666962 35.630825, -82.669444 35.635145, -82.67450199999999 35.640745, -82.67564999999999 35.643273, -82.67483799999999 35.645191))"
